text,label
Sehr praktisch.,0
Der Beschenkte hat sich sehr gefreut,0
Schnelle Lieferung und Top Ware,2
"Wir waschen schon seit Jahrzehnten mit Persil-Produkten und nutzen auch seit einigen Jahren Persil Color in Pulverform.Früher hatte ich mal die Überzeugung, dass es besser wäre mit Flüssigwaschmittel im Color-Bereich zu arbeiten, weil ich „Angst“ hatte, dass sich das Pulver nicht schnell genug auflöst und dann an einigen Stellen an der Kleidung stärker ausbleicht. Das ist aber absolut nicht der Fall, nicht nur weil Color-Waschmittel natürlich viel weniger bleichende Zusätze enthalten als Waschmittel für weiße Wäsche, sondern auch, weil sich das Pulver einfach super und schnell auflöst. Die Wäsche wird schön sauber und die Farben bleiben länger erhalten. Natürlich ist es auch kein Wundermittel und über längere Zeit büßen auch mit einem sehr guten Waschmittel die Farben etwas an Intensivtät ein. Das ist normal.Pro Waschladung zahl man hier nur gut 20 Cent für das Waschpulver (beim aktuellen Preis von € 17 und einer Reichweite von 80 Wäschen), was auch sehr ordentlich ist. Und bei Pulver klappt das auch, bei Flüssigwaschmittel kippt man am Ende doch immer zu viel rein.Ein Dosierbecher ist nicht dabei, den kann man aber über eine Website anfordern. Das finde ich auch gut so, denn so ein Dosierbecher hält quasi ewig und es wäre Verschwendung, in jedem Pack einen Becher beizulegen. Ein guter Beitrag zum Umweltschutz.Die diversen Eigenmarken, die es so gibt, haben uns bisher nie in der Waschleistung und dem Geruch überzeugt, so dass wir da auch keine Experimente mehr machen und bei Persil Color bleiben. Von uns daher ganz klar fünf Sterne ⭐⭐⭐⭐⭐.Ich hoffe, unsere Bewertung war hilfreich für Dich 😊",0
"Nach einem Jahr ist der gesamte Lack abgeblättert, eine Rückgabe ist nicht möglich und auch keine Kontaktaufnahme zum Support",0
"Super Waschpulver für kleines Geld, schnell geliefert, mindestens 1 Jahr waschen .... große Packung",0
"Guter Preis, komplett billiger als der Deckel. Ab und zu tropft es aus dem Deckelventil, aber für den Preis akzeptabel.",0
Der Becher ist wirklich super! Er läuft nicht aus und hält absolut lange warm.,0
"Der letzte Mist!Sieht nur gut aus, aber bei mitgelieferten Deckel sind undicht!! Daber gab ich nur von Hand unter Wasser abgespült.Nicht zu empfehlen!!",2
Meine Tochter hat dich so einen schon lange gewünscht und er hält was er verspricht denn sogar noch am Feierabend ist der Tee oder Kaffee noch warm,0
"Sehr ergiebig, ein tolles Waschmittel",1
Frische und der Preis,0
Tabs sind für uns sehr gut. Reinigen gut auch hartnäckigen Schmutz.,0
Der weiße Riese war auch schon in meiner Kindheit eins der besten waschmittel die es gab/gibt  !!!,1
"All meine Erwartungen überfüllt worden und bin zufrieden. Sicher ist nicht das, was ich aus meiner Kindheitserinnerung kenne, robust wie ein Panzer das man nicht kaputtkriegen kann. Naja, die Zeiten und ihre Produkten sind vorbei.",2
"Diese Tabs müßten eigentlich als Bruchware verkauft werden. Heute bekommen, 3 aufgemacht und bei allen sind mir die Brösel entgegengekommen. Man kann die Tabs (Brösel) nur auf den Boden der Maschine fallen lassen, dadurch ist eine Vorwäsche nicht möglich. Kauf ich nicht mehr.",2
                    The media could not be loaded.                 Die Tabs kleben und sind ausgelaufen!!,0
Klein und sehr praktisch deswegen auf der Arbeit,0
Kenne persönlich niemand der mit dieser Tasse unzufrieden ist. Wie die Marke im allgemeinen . Stanley entspricht Qualität,0
"Entspricht allen meinen Erwartungen, hält lange warm, sehr angenehm daraus zu trinken.Simple Mechanik, daher sehr leicht zu reinigen.",2
Für mich die besten Spülmaschinentaps auf dem Markt! Sie lösen sich rückstandslos auf und reinigen hervorragend. Keine Seifenrückstände od. unangenehme Gerüche (wie nasser Hund) nach der Reinigung auf dem Geschirr od. Topf.Kann ich guten Gewissens weiterempfehlen....,0
Erste Angebots Ware abgelaufen und der Ersatz natürlich auch noch.,0
"Hält was es verspricht. Bitte immer mit heißem Wasser vorheizen, 2 - bis 3 Minuten, dann den heißen Tee/Kaffee vorbereiten.. super!",1
HalloDas Waschmittel hält was es verspricht. Wasche meine Arbeitshosen damit die oft mit Öl verschmiert sind. Zusätzlich kommt noch ein wenig Soda dazu wenn die Wäsche sehr schmutzig ist. Lieferung ist immer sehr schnell. Und der Preis ist auch sehr gut,0
Preis ist gut aber das ist schon alles Geruch schlecht von Frische ist keine Rede😊,1
"Ich kaufe nur noch die Emsa-Becher! Halten lange warm und man kann durch die 360° Öffnung gut darauf trinken.Allerdings spüle ich immer mit der Hand. Ich habe Bedenken, dass die Dichtungen unter einem Waschgang in der Spülmaschine leiden.",0
Tolles Produkt,0
TapsGeruch sehr stark. Aber die Waschleistung top,2
Hält den Kaffee schön heiß und ist äußerst praktisch für unterwegs. Leicht zu reinigen. Top,0
"In der letzten Zeit wurde mein Geschirr nicht mehr sauber, eine Freundin riet mir zu Finish.Sind teurer als die Tabs vom Discounter, aber jeden Cent wert:alles strahlend sauber, sogar mein Tee-Becher, der vorher nur noch von innen total  braun aus der Maschine kam - sauber!Alles - incl. der Maschine selber von innen - strahlt.Der Geruch ist frisch und angenehm; die Tabs selber sind ohne Papier und einfach  ins Maschinenfach legen.Besser geht es nicht!Ich bin total happy und bleibe garantiert bei Finish, kann es nur weiter empfehlen!",0
"Vor der Anschaffung dieses Thermobechers stand bei mir auch die Frage der Warmhaltezeit der Getränke im Raum. Aussagefähige und seriöse Information suchte ich aber vergeblich. Da war von „nach mehreren Stunden noch ein warmes Getränk“ die Rede.Was heißt „mehrere Stunden“? Waren es 2 Stunden oder 10 Stunden? Was heißt es „noch ein warmes Getränk“?Was ist „warm“ für den Einzelnen? Jeder empfindet das anders. Eine Temperaturangabe wäre da klarer und aussagefähiger. Mit solchen Informationen kann natürlich niemand etwas Gescheites anfangen. In Anbetracht, dass ich im Besitz eines äußerst genauen Temperaturmessgerätes mit 1/10° Genauigkeit bin, nahm ich dann die Sache dann selber in die Hand.Bevor ich jedoch beginne, möchte ich noch ausdrücklich darauf hinweisen, sämtliche Werte basieren auf einer Umgebungstemperatur von 18°C Raumtemperatur. Der Thermobecher wurde NICHT mit heißer Flüssigkeit vorgewärmt. Das ist wichtig zu sagen, denn die Hersteller tricksen gerne damit, um bessere Ergebnisse zu erzielen.Die eingefüllte Flüssigkeit (Kaffeemaschine mit 1400 W Leistung) betrug 78,1°C.Vorhandene Temperatur nach 2 Stunden 67,4 °CVorhandene Temperatur nach 4 Stunden 59,0 °CVorhandene Temperatur nach 5 Stunden 55,6 °CVorhandene Temperatur nach 6 Stunden 52,4 °CVorhandene Temperatur nach 7 Stunden 49,2 °CVorhandene Temperatur nach 8 Stunden 46,5 °CVorhandene Temperatur nach 9 Stunden 43,0 °CFür technisch Interessierte: Nach 18 Stunden konnte ich noch eine Temperatur von 30°C feststellen. Das ist aber natürlich kein praxistauglicher Wärmewert mehr. Das geht dann auch alles nur noch in die Richtung „Alles kalter Kaffee“!Man kann also erkennen, dass in den ersten vier Stunden die Warmhaltigkeit am höchsten abfällt, und zwar um ca. 24 %. Wenn man davon ausgeht, dass eine angenehme und „gut verdauliche Trinktemperatur“ bei ca. 60° bis 65°C liegt – dann kann man das nach diesen Stunden das Getränk noch als gut heiß bezeichnen. Sie haben da nach vier Stunden also noch einen guten Genuss an Heißgetränk. Danach relativiert sich der Wärmeabfall. Wie weit, eine noch darunterliegende Temperatur als trinkange-nehm zu empfinden ist, muss ein Jeder selbst herausfinden.Gehen wir einmal davon aus, dass Sie unterwegs sind und nach mehreren Stunden absolut noch einen heißen bzw. warmen Kaffee trinken möchten, Ihre Maschine aber nicht mehr als 70°C heißes Wasser abliefern kann, dann führt kein Weg daran vorbei, den Becher vorher mit heißem Wasser vorzuwärmen.Wenn Sie sich bis jetzt alles genau betrachtet haben, so kommen Sie - ganz richtig -zum Ergebnis, dass es für die Warmhaltigkeit des Getränkes sehr entscheidend ist, mit welcher Anfangstemperatur das warmzuhaltende Getränk eingefüllt wird.Tipp am Rande: Kaufen Sie bei einer etwaigen Neuanschaffung einer Kaffeemaschine stets ein Gerät mit höherer Leistung. Unter 900 Watt Leistung würde ich auf keinen Fall gehen.Die Phantomwerte der Hersteller sind also mit großer Vorsicht zu betrachten. Sie werden jetzt fragen: Warum können die Hersteller hier nicht ein korrekteres Bild über die Geschehnisse abliefern? Tja, können schon …, aber irgendwann fängt einer an und „bietet“ Phantomwerte an, da will dann niemand zurückstehen, sonst gibt sich alles schnell den Anschein, Produkt A ist besser als Produkt B.Die Dichtigkeit des Bechers habe ich nicht geprüft. Es hat aber den Anschein, dass er dicht ist.",2
Es tropft total und es sammelt sich Flüssigkeit im Deckel.,0
"Da die Isolationsleistung jedoch zu gut ist, kann also nicht zu heißes Wasser installiert werden, sonst sehr lange warten, um Wasser trinken zu können, 😂",0
"Nachdem ich viel Lehrgeld bezahlt habe in Bezug auf diese Thermobecher, habe ich mich jetzt für dieses hochwertige Modell entschieden. Er lässt sich sehr gut sauber machen und ist dicht. Morgens im Auto mit weißem Hemd und Krawatte einen Kaffee trinken - kein Problem. Mit meinen alten Bechern musste ich da schon mal umdrehen, weil etwas daneben ging.Trotz des hohen Preises, würde ich den Becher wieder kaufen.",2
Ich bin sehr zufrieden mit dem Becher.Definitiv eine Kaufempfehlung meiner Seits.,0
"Kaffee hält warm, läuft nichts aus, liegt gut in der Hand.",1
Praktisch und hält dicht und warm,1
"Mein Bruder hatte sie schon und ich habe auch eine benötigt.. Ich finde sie super, kein Tropfen läuft aus und hält verhältnismäßig lange warm.LG",0
Super Spülergebnis,0
Sehr gutes Ergebnis,0
"Optik, Handhabung und Auslaufsicherheit sehr gut.Hatte den Becher gekauft für kaltes Mineralwasser. Die Kühlhaltung ist super, jedoch ist das Teil l e i d e r nicht geeignet für kohlensäurehaltige Getränke. Weiß nicht mehr, ob das angegeben war oder ob ich es überlesen habe.Für ""stille"" Kaltgetränke klare Kaufempfehlung. Heiße Getränke habe ich nicht ausprobiert.",0
Alles was ich erwarte. Ich bin total zufrieden.,2
"Das Pulver enthält zwei bedenkliche Inhaltsstoffe.Zum einen ist dies Laureth-3 sowie Laureth-9.Diese Schwächen die Barrierefunktion der Haut.Auch Sodium C12-18 Alkylsulfat ist enthalten - ein ebenso bedenklicher Stoff.Eigentlich sehr Schade, da das Produkt sonst recht gut wäre.",1
Gut  und wirksam,0
"Hallo, für mich ist der Kaffeebecher leider nicht geeignet. Ich habe schwierigkeiten beim Drücken, ist mir zu schwer zum drücken. Ich komme damit nicht klar, habe kleine Hände.Auslaufsicher ist es. Ich bin sehr traurig, hatte mich so gefreut. Gertrud Kron",0
"Ich habe schon etliche Tabs ausprobiert und verwende aber nur noch diese.Die Folie löst sich ohne Rückstände komplett auf, das Geschirr ist zu 100% sauber und man hat im Vergleich zu anderen Tabs keine Plastikverpackung.Ich bin wirklich sehr zufrieden damit und konnte bisher noch keine negative Erfahrung damit machen.Werden immer gerne gekauft",0
Die Ware ist pünktlich und gut verpackt bei mir zu Hause angekommen.Die Somat Gold Spülmaschinen Tabs sind sehr gut zum Reinigen in der Spülmaschine.Den Verkäufer kann ich nur weiter empfehlen.,0
"Der Trinkbecher ist wirklich trendy, schaut also toll aus und hält den Kaffee auch 6 Stunden warm. Kann dieses Produkt nur empfehlen!",0
"Wärmeverlust am DeckelIch habe den Becher seit ca. 1 Jahr in Benutzung.Im Sommer mit kaltem Getränk jetzt mit Heißgetränk.Speziell bei heißen Getränken merkt man, dass am Deckel die Wärme verloren geht.Der Edelstahlbehälter bleibt relativ kühl.Die Dichtigkeit ist bis jetzt Top ! Mit einer Hand aufmachen, trinken, mit einer Hand zumachen, auf den Autositz knallen und ok ! Kein Tropfen läuft aus.Nur die Trinköffnung könnte etwas ergonomischer sein. Beim ersten Schluck habe ich mich besudelt. Wenn man sich daran gewöhnt hat geht's.",2
"Da hab ich mal ein Schnäppchen gemacht. War wohl ein zurück geschicktes Produkt, in original Verpackung. Absolut top zum günstigen Preis",0
"Bester Becher, den ich je hatte.  Die Wärmeleistung ist der Wahnsinn",0
"Die Isolierbecher von Emsa sind die Besten, die ich bisher hatte.Das Design des Bechers sieht auf dem ersten Blick aus, wie jeder gewöhnliche Becher. Jedoch wer kennt das nicht, dass sie schnell mal auslaufen und die Tasche oder die Kleidung versauen. Bei diesem Becher ist mir das noch nicht passiert. Ich packe ihn jeden Morgen in meine Tasche und weiß, dass ich mir keine Sorgen machen muss.Der Becher ist ebenfalls sehr leicht zu reinigen. Der Deckel lässt sich abschrauben und in einzelne Teile zerlegen, sodass man ihn bis in die kleinsten Rillen reinigen kann. Oder man packt die einzelnen Teile einfach in die Spülmaschine.Füllt man zum Beispiel Kaffee in den Isolierbecher, hält er ihn sehr lange heiß. Also Vorsicht beim Trinken!Mit kalten Getränken habe ich es noch nicht ausprobiert.Alles in allem ein sehr guter Becher, von denen ich mir noch mehrere kaufen werde.",0
"Dazu gibt es nicht viel zu sagen, tut seine Arbeit gut :-)",0
"Gut dosierbar, löst sich auch bei niedriger Temperatur auf und die Waschleitung ist optimal.",0
Schnelle Lieferung. Gute Qualität. Nichts zu meckern,1
Leider nicht auslaufsicher. Zudem ist die Qualität nur befriedigend.,0
Top Teil,0
"Nach allen durchprobierten Marken von Geschirrspültabs bin ich bei finish hängen geblieben, weil es einfach am effektivsten reinigt. Die selbstauflösenden 3-Phasen-Tabs sind im Handling praktisch und ohne weiteren Verpackungsmüll einfach in die Dosierkammer einzulegen.Ich spüle mein Geschirr nie vor und dennoch wird durch finish alles porentief rein. Die Maschine riecht und glänzt hinterher immer sauber.Die Infinity Shine Tabs erfüllen alle Anforderungen, reinigen selbst Angebranntes zuverlässig.Hier haben wir mit Protection Shield die Variante, die Glas und empfindliches Geschirr (auch Silber) schützt. Das kann ich bestätigen. Bisher konnte ich keine Glaskorrosion oder Dekor-Beschädigungen am Geschirr feststellen.Tolles Produkt! 80 Stück für den Preis auch top! Klare Kaufempfehlung!",1
Macht was es soll. Also säubert das Geschirr....,0
"Ich war erst skeptisch bei Emsa. Angefangen hat alles mit der Samba-Thermoskanne aus dem Ausverkauf für 5 Euro. Kann man ja mal probieren. Der Tee am nächsten Morgen noch so heiß wie am Vorabend. Dann probierten wir den Thermobecher, nachdem sämtliche günstigen Produkte regelmäßig in Taschen ausliefen oder nach verhältnismäßig kurzer Zeit die Deckel splitterten. Inzwischen hat die gesamte Familie einen Emsa- Thermobecher mit 360 ml, wir mussten noch nichts ersetzen oder ähnliches, dicht wie am ersten Tag. Easy im Geschirrspüler zu reinigen. Und wenn sich doch mal was absetzt - einfach über Nacht einen Löffel Geschirrspülpulver in den Becher mit heißem  Wasser, am nächsten Tag wie neu! Immer wieder!",0
Einfach toll!,0
"Es ist schon mein 3. Emsa Thermobecher. Ich bin mehr als begeistert davon. Er hält super gut warm (verbrenne mir noch oft genug die Schnute). Man kann gut draus trinken und bisher ist mir noch keiner ausgelaufen.Leider passt er nicht in die Becherhalterung von meinem Auto, da ist er minimal zu groß für. Aber man kann nicht alles haben.",0
"Ich habe mir diesen Isolierbecher speziell für die Schule gekauft, um mich in langen Lehrerkonferenzen oder vor dem Nachmittagsunterricht mit einem Schluck heißen Kaffee zu dopen. Die kleinere Variante dieses Isolierbechers hatte ich schon einmal im Einzelhandel gesehen, nur schreckte mich da der Preis etwas ab, denn dort kosten alle Varianten des Emsa Bechers um 10,-- € mehr, als bei Amazon. Nur ist zu beachten, dass man den Becher zusammen mit einem zweiten Produkt bestellt, um über die 30,-- € Marke zu kommen, sonst relativiert sich die Preisersparnis wieder durch anfallende Versandkosten.Für mich war die Entscheidung für das Modell mit 500 ml Fassungsvermögen die richtige. Ich habe meinen Kaffee- Vollautomaten so eingestellt, dass ein großer Kaffeebecher, also kein Tässchen herauskommt. Und von diesen Kaffeebechern passen ziemlich genau zwei in meinen Isolierbecher.Durch die Gummi - Ummantelung in verschiedenen Farben sieht der Becher gut aus und ist sehr griffig. Besonders toll:- auch der Boden des Isolierbechers ist mit Gummi beschichtet. Das fiel mir auf, als ich ihn neulich auf einer schiefen Parkbank kurz abstellte und mich wunderte, dass er dort wie angeklebt stehen blieb. Durch den Gummiboden lässt sich der Becher also auch auf schiefen Untergründen abstellen, ohne dass er herunterrutscht oder umkippt. Das finde ich super praktisch!Der Becher ist tatsächlich absolut dicht! Einmal tropfte ein klein wenig aus. Das lag dann aber daran, dass ich ihn überfüllt hatte. Der Verschluss reicht halt ca. 3,5 cm ins Becher-Innere. Und die muss man eben beim Befüllen locker frei lassen. Tut man das, dann ist das Teil absolut dicht!- Was mich besonders beeindruckt hat, ist, dass auch, nachdem man aus dem Becher getrunken hat, keine Tropfen am Deckel des Bechers verbleiben, sondern der Kaffee wieder rückstandslos in den Becher zurückfließt. So ist zum Beispiel gewährleistet, dass man, wenn man den Becher im Rucksack transportiert,  einem keine verbliebenen Kaffeetröpfchen die Klamotten versauen und ich kann den Becher auch in meiner Schultasche transportieren, weil auch nach dem Trinken kein Kaffeetropfen mir irgendwelche Unterlagen verdrecken kann.Was die Isolier- Eigenschaften des Bechers angeht, kann ich sagen, dass ich neulich morgens um 6.45 Uhr den Becher mit Kaffee aus dem Vollautomaten befüllte. Um 16.00 Uhr war der Kaffee immer noch gut warm (heiß wäre vielleicht übertrieben, aber wirklich gut warm). Und das, obwohl der Kaffee aus einem Vollautomaten mit deutlich unter 100° C herauskommt.Um 12.00 Uhr war der Kaffee übrigens noch richtig heiß.Sicherlich verändert der Kaffee im Laufe der Zeit etwas den Geschmack, aber er wird in diesem Becher weder bitter noch säuerlich. Er verändert im Laufe der Zeit nur leicht sein Aroma, aber nicht, dass es unangenehm wäre.Das Reinigen des Bechers ist denkbar einfach. Ich nehme die Komponenten des Bechers einfach auseinander und spüle sie im Spülbecken mit etwas Spülmittel aus. Die einzelnen Teile in die Spülmaschine zu stellen, ist mir dann doch etwas zu riskant, obwohl das Teil als spülmaschinenfest ausgewiesen ist.Wer Bedenken bezüglich der Hygiene hat, weil man zum Öffnen des Bechers auf einen Knopf in der Mitte des Verschlussdeckels drücken muss, dem muss ich sagen, dass er dann auch niemals ein Getränk aus der Dose zum Mund führen darf.Was mit einer Getränkedose aus dem Supermarktregal schon in Berührung gekommen ist, bevor ich daraus trinke, möchte ich lieber nicht wissen, da ist mein Zeigefinger auf dem Knopf meines Isolierbechers sicher nichts dagegen.- Außerdem sei gesagt, dass der Kaffee nie mit dem Verschlussknopf in der Mitte des Deckels in Berührung kommt, weil der Kaffee ganz am Rand des Bechers herauskommt und nicht in der Mitte.Der Verschlussknopf in der Mitte des Deckels ist auch in sofern von Vorteil, dass ein versehentliches Öffnen des Bechers und damit das Auslaufen des Inhaltes wesentlich unwahrscheinlicher ist, als bei den Verschlüssen anderer Hersteller von Isolierbechern (ich habe die Verschlüsse verschiedener Anbieter spaßeshalber mal mit meinem Emsa Becher verglichen).Ich muss sagen, dass alle ""Probleme"", die ich anfänglich mit dem Becher hatte, auf Bedienfehler meinerseits zurückzuführen waren:- Es tropfte etwas Kaffee aus dem verschlossenen Becher: Ich hatte den Becher einfach überfüllt.- Schwierigkeiten beim Öffnen bzw. Schließen des Deckels: Zum Öffnen und Schließen des Bechers sollte man immer vorher den Öffnungsknopf in der Mitte drücken. Schließt man den Deckel, nachdem man den Becher frisch befüllt hat, drückt der aufsteigende Dampf gegen den Deckel. Ist der Knopf gedrückt, kann der Dampf entweichen und der Deckel lässt sich gut zuschrauben.Durch Temperaturveränderungen im Inneren des leeren Bechers kann ein Unterdruck entstehen, der das Öffnen schwierig macht. Durch Drücken auf den Verschlussknopf wird der Druck ausgeglichen und der Deckel lässt sich gut abschrauben.Insgesamt ein super Produkt, an dem ich persönlich keinerlei Kritikpunkte finde. Sehr empfehlenswert!",0
"Hält sehr lange heiß (oder auch schön kalt). Der Deckel lässt sich komplett auseinander bauen, sodass man ihn gründlich reinigen kann! Absolut empfehlenswert!",0
"Hält was er verspricht, auch nach 8 Std ist der Kaffee noch heiss",0
"Es gibt nichts besseres, einfach nur gut gemacht, würde nichts anderes mehr kaufen",0
"Eigentlich ein super Becher, der super heiß hält, nur schade dass mittlerweile  beide Deckel an der unterkante beim trinken Tropfen bis leicht auslaufen 😏 egal wie voll der Becher gemacht wurde  !(Ich habe die Deckel immer von Hand gespült und nicht in der Spülmaschine gehabt und habe sie erst im März gekauft ☹️👎🏻👎🏻)",0
"Diesen Emsa Thermobecher habe ich für die kalten Wintertage gekauft, um auf dem Weg zur Uni auch einen Kaffee oder Kakao dabei zu haben ohne auf die ""Coffee-to-go""-Becher zurückgreifen zu müssen.Hier spielte vor allem der ""umweltfreundliche"" Aspekt eine Rolle.Der Thermobecher ist als 500ml-Variante der perfekte Begleiter für den alltäglichen Pendler. Im Vergleich zur kleineren Variante scheint der Unterschied im Fassungsvermögen zuerst marginal, allerdings ist diese kleine Menge an extra Lebenselixier oft der Retter in der Not, falls es doch einmal länger dauert.Der Becher macht einen, von Grund auf, soliden Eindruck. Die Verarbeitung ist sehr gut. Der gebürstete Stahl sorgt für ein angenehmes Eigengewicht und die Gummibeschichtung gewährleistet einen sicheren Halt.Das Auf- und Zuschrauben des Deckels ist anfangs gewöhnungsbedürftig, da durch das breite Gewinde, und die Mischung 'Stahl-Gummi', ein großer Reibungswiderstand besteht. Sobald man hierbei jedoch den Dreh raus hat (lel) kommt man in den Genuss der absoluten Dichtigkeit dieses Bechers. Bis zu diesem Zeitpunkt ist es mir nicht einmal passiert, dass der Inhalt ausgelaufen ist (bei Konkurrenzprodukten musste ab und zu leider der Collegeblock daran glauben).Dies allein ist für mich schon der entscheidende Grund, für dieses Produkt meine Empfehlung auszusprechen.Worauf man trotzdem achten sollte: Wenn man nun einen beherzten Schluck Kaffee zu sich genommen hat und der Thermobecher bereits durch Knopfdruck verschlossen ist, empfehle ich den Becher doch noch einmal anzusetzen und ein kurzes normales Trinken ""nachzuahmen"". Oft verbleibt ein wenig Flüssigkeit überhalb des Verschlusses, wodurch dieser letzte Rest sich womöglich doch selbstständig machen könnte.Dies ist mein einziger Kritikpunkt an diesem Produkt, der jedoch meist schon wegfällt, wenn der Becher für eine kurze Zeit senkrecht gehalten, oder auf einer ebenen Unterlage abgestellt wird.",0
Super Preis.,2
"Der Becher macht, was er soll. Insbesondere hält er Getränke sehr lange heiß und läuft nicht aus. Damit sichert er sich vier Sterne. Mehr allerdings nicht. Denn es gibt auch Schwachpunkte. Das ""Thermos""-Logo ist ein einfacher Aufkleber, der ziemlich leicht (zum Beispiel von Kindern) abgezogen werden kann oder durch Sand und Schmutz beschädigt wird. Das hätte man in dieser Preisklasse anders erwartet. Auch ist der Becher leider im Dunkeln schwer zu benutzen, weil die Öffnung nicht intuitiv erkennbar ist. Schließlich auch ärgerlich, dass herstellerseitig auf der Unterseite Papieraufkleber mit Strichcodes kleben, die sich nicht rückstandsfrei entfernen lassen, so dass ein klebriger Schmierfilm bleibt.",0
"Artikel wie beschrieben, hält sehr lange warm",0
"Die Reinigungsleistung und Handhabung ist top- allerdings haben die Tabs echt einen riesigen Nachteil:Ich benutze Schneidebretter aus Kunststoff. Und diese nehmen leider den „Frischeduft“ der Tabs an. Und wenn man jetzt zB ein Brot drauf legt, oder Gemüse - dann nimmt dies ebenfalls den Geruch und Geschmack an - das ist extrem störend.Das gleiche mit Kunststoff-Aufbewahrungsboxen vom namhaften Hersteller.Daher leider nur für Glas, Porzellan und Metall geeignet, außer man mag sein Essen mit dem „gewissen extra Frischekick“…",0
"Ich mag es überhaupt nicht die kleinen Tüten jedes Mal aufmachen zu müssen daher bin ich nun bei diesen Tabs. Machen wunderbar sauber, keine Rostflecken und die Maschine riecht auch gut danach. Leider etwas teuer im Vergleich zu den anderen günstigen Tabs. Daher ein Stern Abzug.",0
"Wir haben zwei Becher gekauft und beide zeigen gleiches Verhalten. Auf Amazon wird 10 Stunden für warm halten angegeben. In der Beiliegenden Anleitung 6 Stunden. Real sind es wohl eher 2 Stunden und dann ist der Kaffee nur noch lauwarm. Auch wird in der Anleitung auf eine beiliegende Bürste zur Reinigung verwiesen, aber da ist keine Bürste zu finden. Da wir die Becher im Wohnmobil verwenden und wohl den Kaffee schneller trinken als er kalt wird, werden wir die Becher behalten. Zumindest scheinen sie wirklich dicht zu sein,",0
"Schicke Optik und hält auch lange warm und dicht. Knackpunkt ist allerdings der Deckel: Zum einen muss man immer schauen ob offen oder zu und wo gerade die Trinköffnung ist ( ungünstig beim Fahren ) , zum anderen ist dieser schlecht zu reinigen und ich möchte ihn nicht jedes Mal in den Geschirrspüler packen. Das haben andere Hersteller besser gelöst. Für diese Problematik ist der Preis zu hoch",1
Sehr gut! Benutze es täglich nur zu empfehlen,0
Geruch superBin total zufriedenUnd schone ein wenig mehr die Umwelt,0
Gute Maschinentabs und umweltschonend durch auflösende Verpackung.,0
"aufgrund der vielen Bewertungen, die das Abplatzen der Farbe beschrieben haben, habe ich gleich zu silber gegriffen, welcher auch ohne weitere Beschichtung ist. Da der Becher auch ohne Deckel die Getränke sehr lange warm hält und es super angenehm ist draus zu trinken, habe ich den Deckel bisher noch nie benutzt. Aber super leicht auseinander- und zusammenzubauen. Für den sicheren Stand ist am Boden ist eine Gummischeibe angebracht. Ich liebe dieses Teil.Habe mir aber überlegt 1 Stern abzuziehen, da man ja quasi gezwungen wird, silber zu nehmen.",2
"Ich liebe diese Thermobecher!Ich bin sehr viel im Auto unterwegs und ein absoluter Kaffeejunkie. In den Bechern ist der Kaffee auch nach Stunden noch heiß. Da er innen aus Edelstahl ist, schmeckt der Kaffee auch wie soll und hat nicht wie bei vielen anderen einen Plastik Geschmack. Durch die Gummierung außen sieht er nicht nur sehr schick aus sondern liegt auch gut in der Hand. Durch den Drucktaster im Verschluss ist der Becher in Handumdrehen geöffnet und sich fix mit meinem Druck wieder dicht verschlossen. Kaffee für unterwegs in der Handtasche? Gar kein Problem! Selbst liegend oder gar auf dem Kopf ist der Thermobecher 100% dicht.Auch die Reinigung ist super easy, da man den Verschluss in drei Teile zerlegen kann und auch ohne Bedenken in die Spülmaschine stecken kann.Die Becher sind einfach so genial, das ich zwischenzeitlich schon drei Stück in Benutzung habe und keine anderen mehr nutze :)",0
Die besten,0
Ohne FolieAlso kein lästiges Auspacken der Tabs. Reinigungsergebniss ist spitze und Gläser glänzen. Immer wieder eine Kaufempfehlung. Preis passt auch,0
"Alles war gut, die Lieferung erfolgte schnell. ABER der Deckel ist abgefallen als leicht auf den Tisch gefallen ist. Jetzt ist es kaum zu gebrauchen, da der Deckel nur komplett aufgeht und nicht die Öffnung aus der man trinken kann. ABER Der Verkäufer hat super schnell auf meine Rezension reagiert und sich gleich mit dem Problem auseinander gesetzt und mir einen neuen Deckel geschickt. Dafür herzlichen Dank!!!",0
"Die Thermobecher kamen sehr gut verpackt an.Die Becher sehen optisch sehr gut aus, sind auslaufsicher, haben eine angenehme Größe und sind spülmaschinenfest.Sehr gut finde ich, dass man den Deckel auseinander bauen kann und somit der Schmutz in der Spülmaschine keine Chance hat.Alles in allem ein sehr zufriedenstellendes Produkt.",0
"Preis-Leistung ist zwar grundsätzlich OK, aber die Tabs sind - entgegen der Produktinformation - nicht mit einer wasserlöslichen Folie versehen, sondern einzeln auszupacken. Man produziert also jede Menge unnötigen Plastikmüll. Sehr ärgerlich! Hätte die XXL-Packung nicht gekauft, wenn ich das vorher gewusst hätte... Unökologisch und nicht mehr zeitgemäß.",0
Ich möchte den Becher nicht mehr missen . Er ist sehr gut,0
Total empfehlenswert. Klasse,0
